"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","jp_trip_desc","jp_trip_desc_symbol","jp_office_id"
"17_17121_1_20260201","1280_128004_20260201","128004_13713_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17121_1_20260201","1280_128004_20260201","128004_13714_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17121_1_20260201","1280_128004_20260201","128004_13715_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17121_1_20260201","1280_128004_20260201","128004_13716_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17121_1_20260201","1280_128004_20260201","128004_13717_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17121_1_20260201","1280_128005_20260201","128005_16098_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17121_1_20260201","1280_128005_20260201","128005_16099_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17121_1_20260201","1280_128005_20260201","128005_16100_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17121_1_20260201","1280_128005_20260201","128005_16101_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17121_1_20260201","1280_128005_20260201","128005_16102_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17121_1_20260201","1280_128005_20260201","128005_16103_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17121_1_20260201","1280_128005_20260201","128005_16104_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17121_1_20260201","1280_128005_20260201","128005_16105_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17121_1_20260201","1280_128005_20260201","128005_16106_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17121_1_20260201","1280_128005_20260201","128005_16107_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17121_1_20260201","1280_128005_20260201","128005_16108_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17121_1_20260201","1280_128007_20260201","128007_4614_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17121_1_20260201","1280_128007_20260201","128007_4615_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17121_1_20260201","1280_128007_20260201","128007_4616_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17121_1_20260201","1280_128007_20260201","128007_4617_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17130_1_20260201","1280_128001_20260201","128001_6555_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128001_20260201","128001_6556_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128001_20260201","128001_6557_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128001_20260201","128001_6558_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128001_20260201","128001_6559_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128002_20260201","128002_8946_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128002_20260201","128002_8947_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128002_20260201","128002_8948_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128002_20260201","128002_8949_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128002_20260201","128002_8950_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128003_20260201","128003_11338_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128003_20260201","128003_11339_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128003_20260201","128003_11340_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128003_20260201","128003_11341_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128003_20260201","128003_11342_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128004_20260201","128004_13718_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128004_20260201","128004_13719_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128004_20260201","128004_13720_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128004_20260201","128004_13721_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128004_20260201","128004_13722_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128005_20260201","128005_16109_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128005_20260201","128005_16110_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128005_20260201","128005_16111_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128005_20260201","128005_16112_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128005_20260201","128005_16113_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128007_20260201","128007_4618_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128007_20260201","128007_4619_20260201","小野泉水公園",,,,,,,"1280"
"17_17130_1_20260201","1280_128007_20260201","128007_4620_20260201","小野泉水公園",,,,,,,"1280"
"17_17131_1_20260201","1280_128001_20260201","128001_6560_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128001_20260201","128001_6561_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128001_20260201","128001_6562_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128001_20260201","128001_6563_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128002_20260201","128002_8951_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128002_20260201","128002_8952_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128002_20260201","128002_8953_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128002_20260201","128002_8954_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128003_20260201","128003_11343_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128003_20260201","128003_11344_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128003_20260201","128003_11345_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128003_20260201","128003_11346_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128004_20260201","128004_13723_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128004_20260201","128004_13724_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128004_20260201","128004_13725_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128004_20260201","128004_13726_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128005_20260201","128005_16114_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128005_20260201","128005_16115_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128005_20260201","128005_16116_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128005_20260201","128005_16117_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128007_20260201","128007_4621_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128007_20260201","128007_4622_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128007_20260201","128007_4623_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17131_1_20260201","1280_128007_20260201","128007_4624_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17150_1_20260201","1280_128001_20260201","128001_6564_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128001_20260201","128001_6565_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128001_20260201","128001_6566_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128001_20260201","128001_6567_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128001_20260201","128001_6568_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128001_20260201","128001_6569_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128001_20260201","128001_6570_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128001_20260201","128001_6571_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128001_20260201","128001_6572_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128001_20260201","128001_6573_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128001_20260201","128001_6574_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128001_20260201","128001_6575_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128001_20260201","128001_6576_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128002_20260201","128002_8955_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128002_20260201","128002_8956_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128002_20260201","128002_8957_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128002_20260201","128002_8958_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128002_20260201","128002_8959_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128002_20260201","128002_8960_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128002_20260201","128002_8961_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128002_20260201","128002_8962_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128002_20260201","128002_8963_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128002_20260201","128002_8964_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128002_20260201","128002_8965_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128002_20260201","128002_8966_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128002_20260201","128002_8967_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128003_20260201","128003_11347_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128003_20260201","128003_11348_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128003_20260201","128003_11349_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128003_20260201","128003_11350_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128003_20260201","128003_11351_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128003_20260201","128003_11352_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128003_20260201","128003_11353_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128003_20260201","128003_11354_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128003_20260201","128003_11355_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128003_20260201","128003_11356_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128003_20260201","128003_11357_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128003_20260201","128003_11358_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128003_20260201","128003_11359_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128004_20260201","128004_13727_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128004_20260201","128004_13728_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128004_20260201","128004_13729_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128004_20260201","128004_13730_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128004_20260201","128004_13731_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128004_20260201","128004_13732_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128004_20260201","128004_13733_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128004_20260201","128004_13734_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128004_20260201","128004_13735_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128004_20260201","128004_13736_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128004_20260201","128004_13737_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128004_20260201","128004_13738_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128004_20260201","128004_13739_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128005_20260201","128005_16118_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128005_20260201","128005_16119_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128005_20260201","128005_16120_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128005_20260201","128005_16121_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128005_20260201","128005_16122_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128005_20260201","128005_16123_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128005_20260201","128005_16124_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128005_20260201","128005_16125_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128005_20260201","128005_16126_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128005_20260201","128005_16127_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128005_20260201","128005_16128_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128005_20260201","128005_16129_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128005_20260201","128005_16130_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128007_20260201","128007_4625_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128007_20260201","128007_4626_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128007_20260201","128007_4627_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128007_20260201","128007_4628_20260201","植木駐車場",,,,,,,"1280"
"17_17150_1_20260201","1280_128007_20260201","128007_4629_20260201","植木駐車場",,,,,,,"1280"
"17_17151_1_20260201","1280_128001_20260201","128001_6577_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128001_20260201","128001_6578_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128001_20260201","128001_6579_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128001_20260201","128001_6580_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128001_20260201","128001_6581_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128001_20260201","128001_6582_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128001_20260201","128001_6583_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128001_20260201","128001_6584_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128001_20260201","128001_6585_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128001_20260201","128001_6586_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128001_20260201","128001_6587_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128002_20260201","128002_8968_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128002_20260201","128002_8969_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128002_20260201","128002_8970_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128002_20260201","128002_8971_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128002_20260201","128002_8972_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128002_20260201","128002_8973_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128002_20260201","128002_8974_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128002_20260201","128002_8975_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128002_20260201","128002_8976_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128002_20260201","128002_8977_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128002_20260201","128002_8978_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128003_20260201","128003_11360_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128003_20260201","128003_11361_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128003_20260201","128003_11362_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128003_20260201","128003_11363_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128003_20260201","128003_11364_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128003_20260201","128003_11365_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128003_20260201","128003_11366_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128003_20260201","128003_11367_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128003_20260201","128003_11368_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128003_20260201","128003_11369_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128003_20260201","128003_11370_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128004_20260201","128004_13740_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128004_20260201","128004_13741_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128004_20260201","128004_13742_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128004_20260201","128004_13743_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128004_20260201","128004_13744_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128004_20260201","128004_13745_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128004_20260201","128004_13746_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128004_20260201","128004_13747_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128004_20260201","128004_13748_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128004_20260201","128004_13749_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128004_20260201","128004_13750_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128005_20260201","128005_16131_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128005_20260201","128005_16132_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128005_20260201","128005_16133_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128005_20260201","128005_16134_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128005_20260201","128005_16135_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128005_20260201","128005_16136_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128005_20260201","128005_16137_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128005_20260201","128005_16138_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128005_20260201","128005_16139_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128005_20260201","128005_16140_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128005_20260201","128005_16141_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128007_20260201","128007_4630_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128007_20260201","128007_4631_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128007_20260201","128007_4632_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128007_20260201","128007_4633_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128007_20260201","128007_4634_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128007_20260201","128007_4635_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128007_20260201","128007_4636_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128007_20260201","128007_4637_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128007_20260201","128007_4638_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128007_20260201","128007_4639_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17151_1_20260201","1280_128007_20260201","128007_4640_20260201","桜町バスターミナル",,,,,,,"1280"
"17_17171_1_20260201","1280_128001_20260201","128001_6588_20260201","県会議事堂前",,,,,,,"1280"
"17_17171_1_20260201","1280_128001_20260201","128001_6589_20260201","県会議事堂前",,,,,,,"1280"
"17_17171_1_20260201","1280_128001_20260201","128001_6590_20260201","県会議事堂前",,,,,,,"1280"
"17_17171_1_20260201","1280_128002_20260201","128002_8979_20260201","県会議事堂前",,,,,,,"1280"
"17_17171_1_20260201","1280_128002_20260201","128002_8980_20260201","県会議事堂前",,,,,,,"1280"
"17_17171_1_20260201","1280_128002_20260201","128002_8981_20260201","県会議事堂前",,,,,,,"1280"
"17_17171_1_20260201","1280_128003_20260201","128003_11371_20260201","県会議事堂前",,,,,,,"1280"
"17_17171_1_20260201","1280_128003_20260201","128003_11372_20260201","県会議事堂前",,,,,,,"1280"
"17_17171_1_20260201","1280_128003_20260201","128003_11373_20260201","県会議事堂前",,,,,,,"1280"
"17_17171_1_20260201","1280_128004_20260201","128004_13751_20260201","県会議事堂前",,,,,,,"1280"
"17_17171_1_20260201","1280_128004_20260201","128004_13752_20260201","県会議事堂前",,,,,,,"1280"
"17_17171_1_20260201","1280_128004_20260201","128004_13753_20260201","県会議事堂前",,,,,,,"1280"
"17_17171_1_20260201","1280_128005_20260201","128005_16142_20260201","県会議事堂前",,,,,,,"1280"
"17_17171_1_20260201","1280_128005_20260201","128005_16143_20260201","県会議事堂前",,,,,,,"1280"
"17_17171_1_20260201","1280_128005_20260201","128005_16144_20260201","県会議事堂前",,,,,,,"1280"
"17_17181_1_20260201","1280_128001_20260201","128001_6591_20260201","田崎橋",,,,,,,"1280"
"17_17181_1_20260201","1280_128001_20260201","128001_6592_20260201","田崎橋",,,,,,,"1280"
"17_17181_1_20260201","1280_128001_20260201","128001_6593_20260201","田崎橋",,,,,,,"1280"
"17_17181_1_20260201","1280_128001_20260201","128001_6594_20260201","田崎橋",,,,,,,"1280"
"17_17181_1_20260201","1280_128002_20260201","128002_8982_20260201","田崎橋",,,,,,,"1280"
"17_17181_1_20260201","1280_128002_20260201","128002_8983_20260201","田崎橋",,,,,,,"1280"
"17_17181_1_20260201","1280_128002_20260201","128002_8984_20260201","田崎橋",,,,,,,"1280"
"17_17181_1_20260201","1280_128002_20260201","128002_8985_20260201","田崎橋",,,,,,,"1280"
"17_17181_1_20260201","1280_128003_20260201","128003_11374_20260201","田崎橋",,,,,,,"1280"
"17_17181_1_20260201","1280_128003_20260201","128003_11375_20260201","田崎橋",,,,,,,"1280"
"17_17181_1_20260201","1280_128003_20260201","128003_11376_20260201","田崎橋",,,,,,,"1280"
"17_17181_1_20260201","1280_128003_20260201","128003_11377_20260201","田崎橋",,,,,,,"1280"
"17_17181_1_20260201","1280_128004_20260201","128004_13754_20260201","田崎橋",,,,,,,"1280"
"17_17181_1_20260201","1280_128004_20260201","128004_13755_20260201","田崎橋",,,,,,,"1280"
"17_17181_1_20260201","1280_128004_20260201","128004_13756_20260201","田崎橋",,,,,,,"1280"
"17_17181_1_20260201","1280_128004_20260201","128004_13757_20260201","田崎橋",,,,,,,"1280"
"17_17181_1_20260201","1280_128005_20260201","128005_16145_20260201","田崎橋",,,,,,,"1280"
"17_17181_1_20260201","1280_128005_20260201","128005_16146_20260201","田崎橋",,,,,,,"1280"
"17_17181_1_20260201","1280_128005_20260201","128005_16147_20260201","田崎橋",,,,,,,"1280"
"17_17181_1_20260201","1280_128005_20260201","128005_16148_20260201","田崎橋",,,,,,,"1280"
"17_17181_1_20260201","1280_128007_20260201","128007_4641_20260201","田崎橋",,,,,,,"1280"
"17_17181_1_20260201","1280_128007_20260201","128007_4642_20260201","田崎橋",,,,,,,"1280"
"17_17181_1_20260201","1280_128007_20260201","128007_4643_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128001_20260201","128001_6595_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128001_20260201","128001_6596_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128001_20260201","128001_6597_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128001_20260201","128001_6598_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128001_20260201","128001_6599_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128002_20260201","128002_8986_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128002_20260201","128002_8987_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128002_20260201","128002_8988_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128002_20260201","128002_8989_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128002_20260201","128002_8990_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128003_20260201","128003_11378_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128003_20260201","128003_11379_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128003_20260201","128003_11380_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128003_20260201","128003_11381_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128003_20260201","128003_11382_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128004_20260201","128004_13758_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128004_20260201","128004_13759_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128004_20260201","128004_13760_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128004_20260201","128004_13761_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128004_20260201","128004_13762_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128005_20260201","128005_16149_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128005_20260201","128005_16150_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128005_20260201","128005_16151_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128005_20260201","128005_16152_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128005_20260201","128005_16153_20260201","田崎橋",,,,,,,"1280"
"17_17191_1_20260201","1280_128007_20260201","128007_4644_20260201","田崎橋",,,,,,,"1280"
